run_id,mtime,env/w_damage_taken,env/shape_safespot_attack_reward,env/w_jad_damage,env/w_jad_kill,env/w_correct_jad_prayer,env/shape_jad_heal_penalty,env/w_correct_danger_prayer,env/w_player_death,train/ent_coef,env/jad_kill_rate,env/cave_complete_rate,env/reached_wave_63,env/wave_reached,env/episode_length,env/dmg_taken_avg,env/damage_blocked,env/correct_prayer,env/attack_when_ready_rate,env/food_eaten,env/food_wasted,env/avg_hp_on_food,env/pots_used,env/pots_wasted,env/avg_prayer_on_pot,env/prayer_switches,env/jad_damage_dealt,env/max_wave_ticks,env/n,agent_steps,uptime,SPS,early_jad_kill_rate,early_wave_reached,n_bins
zrqb974z,1776431738.1646774,-1.6129755684361151,3.8581386565140603,5.3413571809566,2075.4777313030136,3.1671322045420878,-1.7273598637826435,0.075,-10.270009438124339,0.014150175968509801,0.0,,0.07236842066049576,59.42156982421875,7522.19384765625,7513.96728515625,169493.8125,1342.9276123046875,0.9579643607139587,19.973684310913086,6.401315689086914,0.7195305824279785,29.763158798217773,11.894737243652344,0.6725938320159912,490.618408203125,,265.0789489746094,10098.0,3499098112,1827.429302930832,1899970,0.0,38.01760718805327,5
hpx56tyz,1776433581.4378662,-1.857026161623106,3.181536938443706,4.475264491248282,2180.0222913745,3.664838335135272,-1.605137812267532,0.075,-9.75340236626504,0.013396399802968886,0.010309278033673763,,0.6907216310501099,61.607887268066406,7987.54736328125,9120.453125,183186.375,1395.690673828125,0.9512427449226379,19.55670166015625,2.0824742317199707,0.6503018140792847,28.463916778564453,5.8144330978393555,0.565089225769043,692.0721435546875,,279.89691162109375,10094.0,3499098112,1820.6249506473541,1888783,0.0,39.568784025361495,5
7nbhgpvn,1776435431.0566628,-1.748049182847998,3.2881996950367234,5.47407616515995,2256.75670289349,3.3977834498502357,-1.4073021041424183,0.075,-11.108836855698359,0.013901246233093672,0.0,,0.1764705926179886,60.23161697387695,7729.6640625,8661.130859375,168441.703125,1347.3267822265625,0.9567371606826782,18.58169937133789,1.6797385215759277,0.6090046167373657,30.980392456054688,9.464052200317383,0.5936988592147827,433.90850830078125,,270.2614440917969,10077.0,3499098112,1827.435293674469,1911675,0.0,38.78783788383722,5
z5npt2l3,1776437304.118963,-1.7429358454020525,3.4078361877801133,3.9937200345572665,2272.5185248236244,3.0525762733880697,-1.317170874212715,0.07935804328320722,-8.84040096010186,0.011984115356614648,0.0,,0.0,38.30184555053711,4210.689453125,6514.5693359375,36653.796875,403.1573181152344,0.8031913042068481,17.142322540283203,6.352059841156006,0.6607665419578552,18.247190475463867,11.108613967895508,0.6588044762611389,140.681640625,,241.1460723876953,10237.0,3499098112,1840.1237223148346,1873086,4.211219744555813e-05,43.62882941403835,5
i3lwdp8p,1776439179.8554902,-1.8731400943728898,3.9027744160888562,4.262796592870492,2186.635524417572,3.5914306918469086,-1.5053500804029514,0.1097067867320655,-9.893214159282564,0.012583304614235338,0.0,,0.0,52.15138626098633,6251.39501953125,6759.43994140625,116004.2265625,1048.2618408203125,0.9005545377731323,18.900524139404297,6.696335315704346,0.693684995174408,29.303665161132812,9.968585968017578,0.5760366916656494,65.06806182861328,,253.9319305419922,10014.0,3499098112,1842.216778755188,1836471,0.0,31.44244090887568,5
srh4mkp9,1776440913.9645276,-1.7927215185724508,3.7072163803756206,4.840816007064556,2325.9920317068063,3.6179984334616178,-1.9641408469684927,0.075,-9.15093012483296,0.01464838397120961,0.013605441898107529,,0.36054420471191406,60.69273376464844,7857.25341796875,8807.8984375,155574.125,1379.6258544921875,0.9517116546630859,19.775510787963867,2.2585034370422363,0.6157786250114441,31.761905670166016,13.714285850524902,0.6623345017433167,569.29931640625,,274.36053466796875,10141.0,3499098112,1712.7261426448822,1946552,0.0,36.9472614100797,5
pninbk5e,1776442615.606689,-1.6761726341850502,3.188921762252974,4.841655470002545,1848.5855658093112,3.463988313681869,-0.8709222789687452,0.075,-10.25123475978018,0.014891155055063585,0.007246376946568489,,0.5362318754196167,61.33147048950195,7991.375,8913.6083984375,144077.59375,1253.384033203125,0.9400585889816284,19.71014404296875,2.818840503692627,0.6402416229248047,30.63768196105957,17.78985595703125,0.6931045055389404,872.0072631835938,,275.5362243652344,10025.0,3499098112,1681.8461530208588,2064305,0.0,39.30721751791682,5
uvvrepg6,1776444444.011512,-1.84475941578321,3.3287580320192522,6.1477512701722254,1401.998077411651,4.12022343079413,-0.09999999999999964,0.075,-8.700003491537156,0.01035713642074769,0.0,,0.0,50.53010177612305,5872.31494140625,7323.6318359375,87522.0703125,935.3136596679688,0.9379105567932129,19.727272033691406,3.018181800842285,0.5934154391288757,31.9818172454834,21.31818199157715,0.8022195100784302,987.4318237304688,,243.9681854248047,10166.0,3499098112,1760.8876595497131,1890440,0.0,39.25278223618615,5
jpku9zgf,1776446210.0809371,-1.6967937762700718,3.2762936161595064,4.031618106713313,2067.6624515176472,3.198169493383671,-1.0651575515361715,0.08792828921562751,-9.655130877529794,0.01705764741021459,0.0,,0.0,47.328495025634766,5388.48046875,3948.290283203125,62949.6640625,719.1198120117188,0.9009469151496887,20.0,17.986175537109375,0.9144190549850464,21.082948684692383,13.737327575683594,0.7152366042137146,1053.3963623046875,,243.5852508544922,10128.0,3499098112,1743.7824203968048,2084617,0.0,38.883591688508325,5
ny1jovhr,1776447996.4508824,-1.6922426607352496,3.4402497521495765,4.560843365679383,2078.830485913669,3.372507502860719,-1.547520411466543,0.075,-9.930270158944435,0.016066559386868153,0.0,,0.0555555559694767,58.77902603149414,7434.7578125,8597.47265625,155237.109375,1261.65283203125,0.9535670876502991,19.9375,4.0,0.666771650314331,30.19444465637207,15.909722328186035,0.6845735907554626,617.0069580078125,,262.6388854980469,10060.0,3499098112,1766.754019498825,1885522,0.0,37.31244197680796,5
m7i9c78h,1776449803.562407,-1.768888104525705,4.259975849014939,3.9834846754767357,2269.401961444849,3.376225101092576,-1.963188372194339,0.075,-10.551416853715098,0.012295855273389989,0.0,,0.11971831321716309,58.48550796508789,7369.6943359375,7869.31689453125,165286.984375,1328.31689453125,0.9543102383613586,16.21830940246582,1.936619758605957,0.5114019513130188,31.922534942626953,11.21830940246582,0.6538919806480408,195.55633544921875,,267.53521728515625,10006.0,3499098112,1788.183066368103,1858320,0.0011611534935830952,43.8834714363519,5
