run_id,name,state,peak_jk,peak_step_B,final_jk,mean_top10pct,mean_last5pct,mean_last20pct,stability_score,collapse_ratio,n_samples,env/w_damage_taken,env/shape_safespot_attack_reward,env/w_jad_damage,env/w_jad_kill,env/w_correct_jad_prayer,env/shape_jad_heal_penalty,env/w_correct_danger_prayer,env/w_player_death,train/ent_coef
a2c423lu,wise-armadillo-228,finished,0.022727273404598236,2.743074816,0.0,0.0058320701789918794,0.003241144432069128,0.002182154379248082,0.09601478560080146,0.9999999560000032,1668,-1.9320777179798998,3.3550910478538816,2.976936539981963,1767.903890382544,3.4926440865431827,-1.027456542617867,0.075,-8.532028959874811,0.011536881874513356
39m0p9xt,deft-dust-229,finished,0.1428571492433548,3.403677696,0.09448818862438202,0.06637186934632888,0.08517856469534967,0.03444667085837405,0.24112668354152883,0.338582706826904,1668,-1.7453441334212787,3.84366026224305,4.307105023077882,2110.1007387250265,3.5862832266971836,-1.7844932419911061,0.075,-10.235936526393768,0.014603617336536765
ia6s7347,charmed-universe-230,finished,0.011904762126505375,1.505755136,0.0,0.0021191666432914427,0.0,0.00020382941110400825,0.017121668775600583,0.9999999160000087,1668,-1.6334197655326501,3.7543098020595194,4.707636898854954,2231.2861399598096,3.9569837899992866,-2.838919435563829,0.075,-12.48118497590692,0.012608445304948321
mvk1kfxy,royal-waterfall-231,finished,0.024054983630776405,3.321888768,0.0,0.01010417842014457,0.005509767546711198,0.005603590789992172,0.23294925671342276,0.9999999584285746,1668,-1.7212817456492353,3.76513994621539,4.21793346936572,1808.759300116717,3.32708857018348,-1.7541132575593146,0.075,-10.846541677034114,0.013579452257962579
gbet14e4,decent-yogurt-232,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1668,-1.6990710966748401,3.8692630518984013,4.102603584786804,1936.6013986566147,3.8271279861892027,-1.737657186349855,0.075,-10.430999078059376,0.018777578388020223
3whkoqcr,volcanic-dust-233,finished,0.0456431545317173,3.492806656,0.007874015718698502,0.023609069527355496,0.015948284170534236,0.01244395942577791,0.27263582635364986,0.8274874594674579,1671,-1.7721146997520816,3.7144299831468586,4.95946581824053,2306.2085527309873,3.9659637271541195,-0.9822659449684439,0.12751584717530318,-9.524556523431603,0.014046034694436786
ybainb78,dark-cosmos-234,finished,0.04330708831548691,1.379926016,0.0,0.01298580943965858,0.002015959754788193,0.0009578088936102283,0.02211667670927285,0.9999999769090924,1668,-1.8473150529643916,3.895467947813688,3.7760127364395495,2429.441868045543,3.9643964583081495,-1.8922032927132393,0.075,-8.765670590026598,0.013717124626138244
04vr4co4,honest-dew-235,finished,0.006172839552164078,1.974468608,0.0,0.00010212554741360827,0.0,0.0,0.0,0.9999998380000273,1679,-1.6658396431682463,3.720386946288994,4.917709210731948,1960.5790759785389,3.5728284431746133,-2.1175320694988256,0.075,-9.39238987858417,0.011008078692407728
6x5g05bg,wandering-snow-236,finished,0.0,0.004194304,0.0,0.0,0.0,0.0,0.0,0.0,1671,-1.9726262817088078,3.4868088633134424,4.082487214694329,1987.736989643028,2.97402660796397,-1.0432507144517342,0.08935517316169553,-11.9008046398909,0.022657599846401807
u0wwg7lp,summer-pyramid-237,finished,0.18220339715480804,3.338665984,0.058394160121679306,0.09676933028252728,0.08212703843432737,0.06569690103628659,0.36056902177240185,0.6795111303463998,1668,-1.8078808482233688,3.400577583791513,4.8070565378814365,2222.7688603820243,3.0924685119924398,-1.3846365351805825,0.075,-9.890454237724907,0.013005668305146637
wk5elrda,silver-pyramid-238,finished,0.036101084202528,3.146776576,0.017543859779834747,0.010424555798274386,0.0037872373485511326,0.005861024658948004,0.16235037329397461,0.5140350856099409,1669,-1.7182353001570432,3.5969211955011855,5.069510278911336,2389.9846430995694,3.073933179785535,-0.7496668528451345,0.075,-10.048626393741907,0.014679483581164412
blnfiok3,solar-puddle-239,finished,0.03947368264198303,3.451912192,0.0,0.01234377277397876,0.011241341873734113,0.006794557373204433,0.1721287892670332,0.9999999746666663,1668,-1.81364007699736,3.663323758035936,5.664999505164081,2139.9584457304236,2.749026453961039,-1.6976195285594309,0.075,-10.535426172280168,0.016485915612671716
h4ls5hin,desert-universe-240,finished,0.008438818156719208,3.256877056,0.0,0.0013706973603296424,0.0007595941873199968,0.0006430128458218125,0.0761970168906664,0.9999998815000084,1672,-1.6731651488045685,3.2633689820977025,3.278679194283804,2193.5717524137726,3.5614562523255646,-1.295110079838758,0.14947058617447756,-8.802428164432579,0.014771687622894946
r02jqail,dauntless-sky-241,finished,0.013888888992369175,3.41311488,0.0,0.0018255792817513565,0.0009695856596331999,0.00047087205170806665,0.033902785029384847,0.9999999280000058,1676,-1.7228223503313804,3.3105232657344303,5.806249574076187,2226.510583334838,3.340852183558108,-1.958654899553704,0.075,-11.036952254546247,0.011884396136504985
k2fliqry,olive-aardvark-242,finished,0.02222222276031971,1.451229184,0.0,0.007351571702432022,0.0005027464596577078,0.00032888029634885424,0.014799612311352349,0.9999999550000032,1669,-1.8651906421083628,3.8547031183932,5.285418308337799,2077.0155382663643,3.063865940328415,-0.09999999999999964,0.075,-6.747400275507404,0.012517731962971164
fe14eexe,fiery-frog-243,finished,0.06737588346004486,1.963982848,0.0,0.02625896995665417,0.005101797326157491,0.008353552017609647,0.12398430216620691,0.9999999851578943,1689,-1.8783972401305005,3.1691551173557047,3.8436265554281412,2125.21565375298,3.2752880586044038,-1.4781331915346874,0.07770678551796376,-10.721979682068966,0.013204931106626057
8htlj8a2,autumn-flower-244,finished,0.011952191591262817,1.553989632,0.0,0.002385881143139608,8.31156924187419e-05,0.00017743910223737852,0.01484573653599662,0.9999999163333428,1668,-1.8499889778347065,3.863447840964011,3.548772572717475,2097.94018081147,3.406385186363827,-1.4295080777847504,0.075,-9.244376209156957,0.011513274461301539
zrqb974z,clean-meadow-245,finished,0.014184396713972092,1.251999744,0.0,0.001835055678558653,0.00031743359651012596,0.00036446614508812655,0.025694862230852114,0.9999999295000028,1672,-1.6129755684361151,3.8581386565140603,5.3413571809566,2075.4777313030136,3.1671322045420878,-1.7273598637826435,0.075,-10.270009438124339,0.014150175968509801
hpx56tyz,proud-music-246,finished,0.030534351244568825,3.328180224,0.010309278033673763,0.014987613209130534,0.009741860035111207,0.006819135282194248,0.223326672449951,0.6623711238050748,1668,-1.857026161623106,3.181536938443706,4.475264491248282,2180.0222913745,3.664838335135272,-1.605137812267532,0.075,-9.75340236626504,0.013396399802968886
7nbhgpvn,generous-sound-247,finished,0.021739130839705467,2.787115008,0.0,0.0054403164912104965,0.0010771997362734325,0.0014620509212584915,0.0672543380314814,0.999999954000003,1668,-1.748049182847998,3.2881996950367234,5.47407616515995,2256.75670289349,3.3977834498502357,-1.4073021041424183,0.075,-11.108836855698359,0.013901246233093672
