run_id,env/w_damage_taken,env/w_wave_clear,env/w_player_death,env/w_correct_danger_prayer,env/shape_wrong_prayer_penalty,env/shape_npc_specific_prayer_bonus,env/shape_npc_melee_penalty,env/shape_kiting_reward,env/shape_safespot_attack_reward,train/ent_coef,env/jad_kill_rate,env/reached_wave_63,env/wave_reached,agent_steps,uptime,wave_peak_local,jk_peak_local
yohzcsho,-1.5,14.370150740989727,-5.0,0.2940111591480208,-0.2999999999999998,0.3,-1.3125368236826727,2.3781405915477225,1.8123627727714469,0.008937121507263002,0.0,0.0,41.21462631225586,499122176,252.96423888206482,43.41855537285239,0.0
6hgr1enp,-1.5,27.22467029947561,-5.0,0.05,-0.2999999999999998,0.3,-1.7643976508676267,3.0,4.0,0.010307424714977713,0.0,0.0,43.39473342895508,499122176,252.5391821861267,43.39473342895508,0.0
idj371o2,-1.5,30.0,-5.0,0.05,-0.2999999999999998,0.3,-1.8475222232729465,1.7941751618256743,4.0,0.009046605914914768,0.0,0.0,43.38850021362305,499122176,253.78801202774048,43.38850021362305,0.0
yysvcmlh,-0.6,15.0,-20.0,0.25,-1.25,1.5,-1.0,1.0,1.5,0.01,0.0,0.0,43.35848617553711,499122176,247.69603848457336,43.35848617553711,0.0
0f6sqimj,-0.6,15.0,-20.0,0.25,-1.25,1.5,-1.0,1.0,1.5,0.01,0.0,0.0,43.35848617553711,499122176,246.94896054267883,43.35848617553711,0.0
5r74ad3d,-1.3954448614509427,20.77076260643296,-5.0,0.35411874911715513,-0.2999999999999998,0.4078337182993192,-1.4535318503611074,1.8714497981947031,1.9615284415436678,0.010959006621019254,0.0,0.0,43.229652404785156,499122176,268.5020499229431,43.229652404785156,0.0
qmna0rjb,-1.5,30.0,-5.0,0.07548193140936707,-0.2999999999999998,0.3,-1.7254256148901725,2.238986822967329,4.0,0.01115380185884184,0.0,0.0,42.395286560058594,499122176,252.93643307685852,43.01874451718088,0.0
va7c1xx3,-1.5,30.0,-5.0,0.05,-0.2999999999999998,0.3,-2.081188875553821,3.0,4.0,0.0102083833371914,0.0,0.0,42.981292724609375,499122176,252.89140367507935,42.981292724609375,0.0
wbua388z,-1.5,26.821318991977723,-8.36720072861641,0.14419055337698147,-0.2999999999999998,0.3,-1.7013730121891295,1.321150037671054,3.6258310285228728,0.00887370014344345,0.0,0.0,42.96745300292969,499122176,242.5913462638855,42.96745300292969,0.0
qx5hdiim,-1.389964146260796,22.36502667411038,-5.0,0.46248916658477274,-0.2999999999999998,0.3,-1.3315665178389824,2.0420795602323487,2.1811757522002173,0.009797029227675584,0.0,0.0,42.94046401977539,499122176,252.12893223762512,42.94046401977539,0.0
0irvrhcj,-1.5,28.53392898887683,-5.0,0.05,-0.2999999999999998,0.3,-1.9544145708824512,2.7693806393087734,4.0,0.010707528981256353,0.0,0.0,42.937217712402344,499122176,252.39293241500854,42.937217712402344,0.0
1bkfdl89,-1.4644474996490695,10.09083395143966,-11.068948878404406,0.05,-0.3437191527938901,0.3,-1.4062294011101741,2.532576719902947,2.1077049875110827,0.0107173538523669,0.0,0.0,42.83341598510742,499122176,253.0070993900299,42.83341598510742,0.0
po3s6hvo,-1.5,30.0,-5.0,0.34523841929063637,-0.2999999999999998,0.3,-2.308425380806831,1.9917359727640185,3.687737347075725,0.016708770099049162,0.0,0.0,42.73915100097656,499122176,260.4100000858307,42.73915100097656,0.0
181hot7y,-1.5,30.0,-5.0,0.059600459463332915,-0.2999999999999998,0.3,-3.0,2.944483179144884,4.0,0.0069510154196554845,0.0,0.0,42.71010208129883,499122176,254.94297337532043,42.71010208129883,0.0
l5hjjpyd,-1.2934815441513763,30.0,-5.0,0.05,-0.2999999999999998,0.7710938404986531,-2.1835238231511793,2.0613013348393663,4.0,0.006519658867337928,0.0,0.0,42.5677375793457,499122176,249.33280658721924,42.5677375793457,0.0
oj38ezpa,-1.5,19.090549028574625,-5.0,0.4014337598938978,-0.2999999999999998,0.3,-0.8302994705237179,1.6058343589909934,1.1289264689051393,0.01061427202698174,0.0,0.0,42.50922393798828,499122176,250.94091629981995,42.50922393798828,0.0
5plpmgjb,-1.5,28.689482109793392,-5.0,0.6905643930492795,-0.4113388473359283,0.3,-1.6113918987798304,1.1987580674457026,2.7985453793966557,0.006571887037845949,0.0,0.0,42.432945251464844,499122176,257.40059757232666,42.432945251464844,0.0
sa2tqp89,-1.5,26.586160610446136,-5.0,0.1520348605473571,-0.2999999999999998,0.3,-1.6020278820595115,3.0,4.0,0.009604770216250474,0.0,0.0,42.17259216308594,499122176,254.58900833129883,42.17259216308594,0.0
49rr48ls,-1.5,27.48327237741475,-5.0,0.1992231778180496,-0.2999999999999998,0.3,-1.0910292463070193,1.7445707210077293,2.1121256406200057,0.013646347745619665,0.0,0.0,42.14521026611328,499122176,241.2339162826538,42.14521026611328,0.0
abpcg6d7,-0.9385160066030365,25.255399807317616,-8.894121882060666,0.127505227015689,-0.2999999999999998,0.7949232167091986,-0.7778902936492802,1.847127375116157,1.7904691601109997,0.006735683781525796,0.0,0.0,37.202423095703125,499122176,253.5091621875763,42.122293569273864,0.0
